Liquidity_Locked_Pct,Owner_Can_Mint,Owner_Can_Pause,Ownership_Renounced,Contract_Verified,TopHolder_Pct,Number_of_Holders,Buy_Tax,Sell_Tax,LP_Burned,Token_Age_Days,Liquidity_USD,Daily_Volume_USD,Market_Cap_USD,RugPull
51,1,0,1,1,64,22879,22,1,1,683,784755,2323640,35700237,0
44,1,0,1,1,41,2566,17,1,0,961,312096,110511,8832292,0
84,0,1,1,1,51,1467,12,4,1,295,1005608,1368137,34565296,0
92,0,0,1,1,33,23999,11,21,1,939,1560235,1765353,31940810,0
19,0,1,1,1,67,23072,18,23,1,32,2016801,1407471,26174890,1
60,0,0,1,1,19,19995,21,0,1,240,3079834,2077898,32664964,0
37,0,0,0,0,13,3847,27,11,1,115,50981,2281317,3416748,0
19,0,1,1,0,84,24666,1,4,0,860,2165592,2867006,44728435,1
24,0,0,0,0,70,18822,0,27,1,88,462730,1758044,32972149,1
1,0,0,1,1,5,23231,9,25,0,525,3876531,982576,35409345,0
31,1,0,0,0,13,24424,17,13,0,956,1302274,2898607,30288047,1
25,0,0,1,1,61,20389,26,7,1,353,2183186,1085692,3110973,0
69,0,0,0,0,60,2705,11,10,1,12,3190776,2749563,21220267,0
40,0,0,1,0,24,4521,12,17,1,417,3414924,964770,25114624,0
66,1,0,1,0,6,10383,3,9,1,637,691215,1231889,28985845,0
96,1,0,1,1,5,7039,20,8,0,142,150757,2636036,22524969,0
0,0,0,1,1,78,16351,0,14,0,13,3813442,1523242,2777023,1
50,0,0,1,1,91,20273,3,9,1,688,3939659,2776942,1377353,0
4,0,0,0,1,58,3772,20,3,0,61,2737748,729193,180158,0
12,0,0,1,1,23,232,19,10,1,319,2117468,731203,46190926,0
18,0,0,1,1,22,14460,17,22,0,953,1696474,1342908,3141694,0
11,0,0,1,1,28,14671,16,16,0,677,1836974,1960151,12754466,0
47,0,0,1,1,56,22733,19,28,0,347,1995282,607528,3515360,0
24,0,0,1,1,90,17408,13,17,1,644,4546919,2685647,38367601,0
56,0,0,1,1,24,1028,1,16,1,708,529467,1787567,46639266,0
34,0,1,0,1,15,18690,13,30,1,232,4596145,1820344,21798610,0
75,0,0,1,0,77,8427,9,23,1,185,1933174,2472149,49640032,0
93,1,0,0,1,83,22167,24,0,0,367,3736561,1117010,10014599,1
4,0,0,1,1,64,4592,19,24,1,830,4526891,1386787,43707638,1
97,1,0,0,1,20,5279,29,11,1,272,4354824,2596257,44033725,0
21,0,0,1,1,17,16078,2,22,0,39,4848051,1995442,17305309,0
76,1,0,0,1,57,11329,14,14,1,831,760560,1937180,743130,0
56,1,0,1,1,10,20341,6,20,0,872,2692961,2036596,41896415,0
46,0,1,1,1,29,6363,26,16,0,594,2551794,208809,10792773,0
53,1,0,1,1,67,4421,29,19,0,784,2198727,1614713,14538349,1
2,0,1,1,0,51,9788,14,28,0,687,727414,1207113,22546922,1
52,0,0,1,1,19,4505,18,2,1,479,995905,2317972,36438241,0
83,0,0,1,1,58,9717,25,6,1,218,4095276,295209,2448519,0
30,0,0,1,1,86,21641,11,27,1,23,2992233,2102781,1186662,0
68,0,0,0,1,47,24463,23,0,1,948,2807217,362018,6780864,0
87,1,0,0,0,18,778,20,25,1,632,3121016,2707785,13304106,1
32,0,1,1,0,38,24609,3,19,0,378,2123060,2928487,33255239,0
71,0,0,1,1,6,18567,0,10,1,376,1099248,691371,22578650,0
87,0,0,1,1,24,12628,4,4,1,624,2365879,2327451,19603689,0
49,0,0,0,1,20,5300,8,2,0,112,1987563,1196863,8403001,0
83,0,0,0,1,71,12402,7,20,1,954,1768139,2047366,36783602,0
15,1,0,0,1,34,12203,13,19,0,706,1650286,2842559,44903173,1
75,0,0,0,1,91,3302,13,20,0,313,3121321,1625102,28603875,1
76,0,0,0,1,55,6121,3,8,0,166,313906,887863,44536167,0
38,1,0,0,1,91,7234,24,29,0,971,4185241,386518,41989905,1
88,0,0,1,1,7,22174,6,27,1,517,3669934,1607259,31933724,0
45,0,1,0,1,81,15921,1,23,1,815,2104598,770454,24848530,0
95,0,1,0,1,55,18474,10,7,0,910,2432381,1614077,21781366,0
87,0,0,1,1,50,22437,6,1,1,208,1954045,1105811,1528563,0
46,1,0,1,1,44,5237,30,18,0,48,2427712,2284803,28564635,0
43,0,1,1,1,33,23533,19,15,0,553,3101433,881110,22479879,0
8,0,0,0,1,27,18506,28,15,1,179,4253361,160705,31695833,0
86,0,0,1,1,21,3157,20,26,0,37,4066981,2199801,35556600,0
49,0,0,1,0,89,11319,16,3,1,149,417625,684248,19297413,0
76,1,0,0,1,97,22442,26,9,0,392,3071436,1064451,9419189,1
59,1,0,1,1,73,3957,14,27,1,206,355059,1435249,47366363,0
95,1,0,0,1,89,21966,29,16,0,137,3137540,1307183,23790469,1
14,0,1,0,1,70,10699,3,29,1,396,2516202,1950670,22215479,1
35,0,0,0,1,27,6061,1,29,1,975,1280924,1777786,23009882,0
62,0,0,1,1,79,16116,8,24,0,537,2603870,2146175,7268161,0
68,0,1,0,1,83,9151,27,14,0,789,2130433,1267693,27803089,1
85,0,1,1,1,27,20923,11,17,1,174,1203640,653534,13123353,0
79,0,0,1,1,11,14268,29,27,1,226,1569947,1230368,21286524,0
40,1,0,1,1,47,7485,23,30,0,538,2208715,1952519,29093909,0
73,0,0,1,1,66,414,18,1,1,254,3137077,2044860,13466956,0
23,0,0,0,1,38,5765,22,7,0,118,3848017,44026,36543397,0
81,0,0,1,1,55,12071,22,9,0,836,1857761,1934134,26316450,0
48,0,0,0,1,48,24728,28,30,0,153,1901172,2134362,1073130,0
17,0,0,1,1,74,3730,21,30,1,424,1407631,2986513,31089305,0
6,0,0,1,1,84,19200,18,24,1,160,4686403,2776308,16910908,0
3,0,0,1,1,59,16681,24,0,1,62,2527180,962328,36667906,0
89,0,0,1,1,70,4177,24,17,1,29,22343,1336788,30955870,0
68,1,0,0,1,62,1828,21,15,1,982,421003,2278295,48385338,1
59,0,0,0,1,47,4659,2,9,0,98,3966946,1691157,27405339,0
54,0,0,1,1,65,21777,19,4,0,19,4761264,594829,28789583,0
15,0,0,0,1,42,11494,4,8,1,178,4235289,259865,3060877,0
98,0,0,1,1,32,1950,8,9,1,326,3809582,2288801,29040190,0
89,1,0,1,1,61,1077,18,4,1,660,2833802,2957435,31273955,0
81,0,1,1,1,45,999,8,6,1,976,3508152,836073,11283905,0
28,0,0,1,1,77,8490,20,5,0,609,1030020,920758,48800682,0
22,1,0,0,1,93,24140,21,13,1,905,3166733,576214,34228261,1
13,0,0,1,1,54,6153,17,21,1,342,2882824,884406,19173020,0
78,0,0,1,1,94,12096,15,17,1,290,4163890,2809424,3385300,0
48,0,1,1,1,94,3117,1,30,1,851,195949,1650863,10400753,0
32,0,0,1,1,65,4643,29,12,1,632,2123897,401667,43439525,0
24,1,1,1,1,73,23855,27,9,0,745,2055302,2294595,41766098,1
20,0,0,1,0,67,21613,11,13,1,169,2713298,1516135,40392150,0
16,0,0,0,1,85,17568,17,7,0,293,3266668,1473802,14970112,1
22,0,0,1,1,30,10007,22,21,1,68,2435771,1197562,14072862,0
56,0,0,1,1,30,15649,28,13,1,709,4226454,2976951,1501074,0
80,0,1,1,1,77,13696,26,3,1,704,2328358,1224327,23960492,0
57,0,0,1,1,27,19931,10,22,1,332,2746747,451359,19808405,0
13,0,0,0,1,56,23985,21,8,1,609,2127103,1904152,15398762,0
92,0,0,1,0,92,7790,22,22,1,51,2303317,2244724,40163536,0
19,1,1,1,1,77,18082,28,5,1,59,4606602,1237342,15165952,1
29,0,0,1,1,78,15487,2,1,0,969,3119003,1964631,27494321,0
18,0,0,0,1,74,11229,19,2,0,959,3660130,1102539,20153801,1
52,0,0,0,0,8,22946,26,29,1,639,3926876,1455034,32973591,0
55,1,0,1,1,5,17037,21,22,1,172,1883396,378417,47957406,0
76,1,0,1,1,10,20740,2,10,0,888,1616096,2513325,495413,0
81,1,0,1,0,60,22237,14,28,0,605,111235,1699921,13402650,0
22,0,0,0,1,33,24438,11,16,1,478,4012040,1390116,14389212,0
61,1,1,1,1,7,4984,29,28,0,93,532527,2332063,36402523,0
32,0,1,1,1,92,12402,0,0,0,685,1870362,542673,42640154,0
17,0,0,1,1,46,15194,21,2,0,180,2068840,790068,14302982,0
72,0,0,1,1,13,19013,25,13,1,529,4186411,721291,42070601,0
32,1,1,1,1,85,16948,10,10,0,547,1952260,2897201,17135794,0
31,1,0,1,1,63,6079,25,29,1,13,1265529,1888660,44347,0
60,1,0,1,1,42,18237,1,20,1,46,4468813,1256884,6016456,0
53,1,1,1,1,46,16926,28,15,0,932,4357082,30005,841380,0
16,0,0,1,1,54,7841,22,13,0,4,965523,553222,41456012,0
18,0,0,1,1,18,19886,28,29,1,829,839513,2958829,23659118,0
90,0,0,1,1,49,643,20,27,1,193,3796107,2364302,47903666,0
69,1,0,0,1,37,22197,13,18,1,486,3234127,1527927,34854496,0
98,0,0,1,1,24,19676,0,8,1,43,2379367,447988,11685634,0
100,1,0,1,1,38,18574,24,22,1,795,183518,1762954,9850215,0
33,0,0,0,1,71,17350,17,1,1,732,4594786,2099349,15883523,0
83,0,1,1,1,88,17717,17,25,1,89,4901933,2725055,46659289,0
24,0,0,1,1,71,24804,14,9,1,984,3684673,2002860,1487839,0
67,0,0,1,1,74,11663,25,2,1,450,2237928,1244727,45987188,0
73,1,0,1,1,97,19450,25,14,0,791,4157497,784169,31541909,1
73,0,0,1,1,43,9559,3,11,1,307,3514339,632880,8217883,0
87,0,0,1,1,47,20876,1,18,1,342,2148562,2330899,22288912,0
84,0,0,0,1,99,11850,14,8,1,338,968194,1053188,10019103,0
10,0,0,0,0,43,2728,12,13,1,184,3602890,2070265,4148488,0
90,0,0,1,1,89,13248,9,14,0,820,2854977,662522,37065346,0
15,0,0,0,1,48,19766,14,22,0,54,3366243,203921,310385,1
89,1,0,1,1,5,4219,5,10,1,144,279590,1806663,42804686,0
60,0,0,1,1,54,3667,28,30,0,224,83160,1193834,22068596,0
93,0,0,1,1,78,19264,20,10,1,323,1958229,268402,2283754,0
79,0,1,1,0,66,8261,9,2,0,769,3569592,2839595,18986644,1
6,0,1,1,1,94,936,25,10,1,610,1555809,2698504,47687941,1
15,0,0,1,0,7,20231,2,0,1,493,2727210,2878125,8778082,0
98,0,1,1,1,82,21244,12,26,1,922,3082962,67999,33460122,0
15,0,0,0,1,12,22652,17,3,1,872,2353598,550933,35326852,0
39,0,1,1,1,52,12250,5,20,1,444,3639496,264912,8412852,0
11,0,0,1,1,45,8496,13,24,1,494,4265942,135536,37597178,0
34,1,0,1,1,40,625,17,19,0,966,4852238,1863034,12343002,0
20,1,0,1,1,95,17977,10,9,1,300,1392262,32754,46129687,0
49,0,0,0,1,61,10329,19,17,1,548,3997690,2618932,30832708,1
42,0,0,0,1,89,3865,14,0,1,9,4954897,2057499,30146798,0
99,0,0,0,1,94,3517,20,20,0,135,3746914,1361111,32098330,1
16,0,0,0,1,82,21746,12,2,1,543,807837,579868,31376976,0
31,1,0,1,1,47,20743,15,24,0,929,3649825,2567172,30260576,0
40,1,0,1,1,32,21878,26,2,0,310,4129526,418459,25059240,0
5,0,0,1,1,96,21901,23,18,1,196,799236,2066128,16631622,1
87,0,1,0,1,89,14718,11,17,0,326,4940765,880295,35055746,0
26,0,0,1,1,63,8548,0,12,1,715,3081433,1735070,19985274,0
19,0,1,1,1,33,11711,22,2,1,616,307221,2114791,23714217,0
24,1,1,1,1,42,5266,13,24,1,717,4179792,2257138,21686705,0
65,0,0,1,0,38,3234,21,22,1,329,3344430,1520485,44701585,0
8,0,0,1,0,69,12641,2,17,1,563,4971200,1107759,33655327,1
91,0,0,0,1,24,18499,9,18,1,382,4960872,1870084,18812718,0
52,0,1,1,1,30,16613,25,29,1,658,3809405,1807889,45999653,0
60,0,0,0,1,31,21531,30,7,1,26,4794268,81247,24586085,0
37,0,0,0,1,27,14773,9,13,1,471,3885229,2602231,13349423,0
2,0,0,0,1,75,1210,0,29,0,727,2829144,2325578,8271829,1
83,0,1,0,1,26,22069,17,25,1,51,288680,2045348,40258961,0
69,1,0,1,0,51,15851,16,23,1,190,3851550,1309536,38185558,0
96,0,0,0,1,72,22007,18,25,1,389,4667576,1107035,7668889,0
54,1,0,1,1,97,20975,0,0,1,138,990294,1124593,23394704,0
0,0,0,0,1,71,5844,25,0,0,431,910535,1543828,6497330,1
100,0,0,1,1,70,14848,4,7,1,40,1517843,1359560,16456053,0
69,1,1,1,1,73,14967,25,11,1,723,3222540,228608,25450422,1
44,0,0,1,1,86,6063,5,7,1,840,4318989,318712,38546378,0
97,1,1,1,1,19,714,0,10,0,783,3775915,1895299,10021468,0
46,0,0,0,1,48,4954,29,13,0,403,1423852,1286430,32981497,0
78,0,0,0,1,55,13306,16,17,1,836,2905057,2780899,22279773,0
25,0,0,1,1,69,4058,11,11,1,867,2673918,1432216,21193563,0
13,1,0,1,1,90,15379,3,7,0,165,2766499,829513,3949831,1
53,1,0,0,1,29,19955,3,0,1,204,1137937,2624186,11804050,0
70,0,1,1,1,65,22795,23,20,1,799,251465,1829538,21253260,0
45,0,1,0,0,21,2939,9,9,1,848,1350783,569352,44091189,0
30,0,0,1,1,56,2461,22,4,1,960,2890129,544232,4634493,0
87,1,0,1,1,62,1257,22,28,0,488,445144,2755371,38708081,1
58,0,0,0,0,85,17164,24,13,1,341,1205724,2079147,48661672,1
94,0,1,1,1,61,18989,7,7,0,183,204567,408159,37694694,0
28,0,0,1,1,42,4366,11,23,1,637,1053281,844475,46405711,0
95,0,1,0,1,73,22284,28,25,0,340,1864429,1697276,21904891,1
16,0,0,0,0,41,13068,26,11,1,828,2762445,2746238,20457130,0
13,1,0,0,1,79,3437,26,3,1,122,4044970,2400451,37701641,1
35,0,1,1,1,80,2383,27,17,0,178,3363029,2324202,25590547,1
57,1,0,1,1,38,11248,11,14,0,918,2965892,1973482,5643083,0
23,0,0,1,1,39,12525,30,5,1,300,3033265,2864592,23563342,0
62,0,1,1,1,64,10849,27,10,0,325,4689953,152080,28942108,0
90,0,0,0,1,43,24457,2,12,1,648,1194980,2179051,46875384,0
24,0,0,1,1,50,19768,15,19,1,776,1561286,2042087,27137710,0
58,1,0,1,1,20,11566,3,1,0,545,1406314,2951313,47580429,0
31,0,0,0,1,92,16401,23,8,1,987,727886,1598240,49326671,0
81,0,0,0,1,35,21103,29,8,1,30,2008661,1709011,7478627,0
17,0,0,1,1,18,6778,4,22,0,604,3061757,2054963,14229637,0
36,0,0,1,1,51,22745,28,1,1,488,3115478,2962059,25322740,0
25,1,0,0,1,36,24535,14,2,1,755,3937064,1118085,12346587,0
8,0,0,1,1,81,17462,20,24,0,722,1134726,1747415,15235567,1
98,0,0,0,1,21,14803,23,23,1,507,3741420,589182,9019028,0
63,0,0,0,1,60,8723,7,26,1,122,3903938,1974766,14076015,0
71,0,0,1,1,40,6495,28,9,1,884,2355981,1858148,6136411,0
19,0,0,1,1,46,10481,21,17,1,394,4824443,1339640,5449195,0
53,0,0,1,0,86,22258,29,20,1,168,716712,2334595,9112810,0
85,0,1,1,1,23,5608,24,17,0,269,4371774,2997038,47495526,0
82,0,0,1,1,11,21856,19,26,0,997,4123051,2513210,32958163,0
29,1,0,0,1,59,22706,9,30,0,957,820997,1437413,48723796,0
52,0,0,0,1,34,18709,30,27,1,683,791723,2313655,46834805,0
91,0,0,1,1,80,8950,0,0,0,55,194396,2453567,30951996,0
98,1,0,0,1,79,13585,9,24,1,488,4888942,1440748,12949272,1
62,1,1,1,1,33,11574,17,14,1,435,3733456,2896462,40595992,0
10,1,0,0,0,71,16266,16,12,0,87,3984027,2566316,25208428,1
30,1,0,1,1,38,10915,3,14,0,631,1287416,15462,8333664,0
48,0,0,1,1,38,10591,24,22,0,915,4027758,2525058,35160418,0
99,0,0,1,1,99,12404,26,3,0,54,3413846,171495,2877167,0
93,0,0,1,1,90,20194,21,18,0,23,3968510,1671027,360261,1
86,0,0,1,1,6,3905,12,2,1,830,2802217,1764042,969720,0
18,1,0,0,1,31,19819,29,12,1,425,2904162,2165205,2130065,1
11,0,0,1,1,51,10708,29,6,1,848,1376307,1544560,29941341,0
14,0,0,0,1,61,22609,21,25,1,255,1514967,189263,42172415,1
30,0,0,1,1,21,2690,5,27,1,908,2291570,2743072,41205359,0
42,0,0,1,1,30,23733,0,24,1,740,1684740,1557339,46956150,0
100,1,1,1,1,14,20716,0,11,1,132,4675978,482599,35471209,0
36,0,0,0,1,43,21096,2,22,1,12,841415,783099,35057917,0
78,0,1,1,0,13,19642,4,28,0,411,648814,2634051,1216923,0
28,1,0,1,1,29,24687,17,1,0,14,3294310,625849,42990585,0
25,0,0,0,0,24,4048,26,15,0,16,2136824,382751,41107433,1
1,1,0,1,0,19,9619,11,21,0,93,2046249,699471,13529819,1
83,0,1,1,1,95,10831,0,7,0,890,3462781,925471,47454064,0
14,0,0,1,1,15,15080,8,22,1,396,2445443,2701020,37999209,0
3,1,0,1,1,20,269,26,11,1,437,912160,458693,8712294,0
85,0,0,1,1,98,16670,16,1,1,271,4259395,1388491,34373431,0
49,0,0,0,1,26,9011,28,15,1,1,1360059,912643,43886129,0
37,0,0,0,1,66,21085,12,22,0,796,3922596,2178908,22634565,1
22,1,0,1,1,28,4570,13,14,0,776,1163412,1155259,17870456,0
58,0,0,1,1,92,7549,26,27,0,352,3765407,2773522,31735010,0
89,1,0,1,1,40,3336,10,8,0,888,3569059,1422159,9496965,0
74,0,0,1,0,22,14043,29,26,1,601,2562886,1365164,32782312,0
27,0,0,1,1,24,19328,10,27,1,739,1767082,1020836,48779506,0
65,1,0,1,0,12,14997,3,14,1,76,3401681,1304280,11093717,0
7,0,0,1,1,19,3368,8,2,1,700,3638778,1029930,23656320,0
28,0,0,1,1,81,15043,25,10,1,134,4469783,202765,16465447,0
10,1,0,0,1,82,24123,17,18,1,703,978354,2591607,42768066,1
100,1,0,0,1,51,24939,25,30,1,223,989042,1837654,45289375,0
17,0,0,1,0,92,11993,18,14,0,122,2061220,1974111,44473709,1
54,0,0,0,1,28,14386,3,20,0,521,4493383,390967,19335047,0
49,1,0,1,1,51,18553,11,24,1,308,2892011,111056,3996576,0
13,1,0,1,1,22,2773,17,26,0,473,4353183,2186597,36417251,1
73,1,0,0,1,36,14202,17,0,0,822,2897261,519609,49207999,0
98,0,0,0,0,88,3286,27,6,1,724,2785925,194495,48076455,0
8,1,0,1,1,46,14984,5,22,1,998,1260818,905542,19773219,0
98,0,1,1,1,41,22603,26,3,1,79,3050064,2638701,28402502,0
10,0,0,0,1,37,470,30,21,1,822,64287,2035129,24323884,0
62,0,0,1,1,5,8747,10,0,1,128,1739683,1388084,13126023,0
75,0,0,1,1,96,21987,25,25,1,676,2442524,29342,296703,0
66,0,0,0,1,31,21199,4,26,1,410,3582036,2789705,24397093,0
52,0,1,1,1,21,14302,15,19,1,869,1922072,409301,7264419,0
38,0,1,1,1,50,4149,10,10,0,681,1061393,2524394,16467183,0
77,0,0,0,1,83,14086,4,18,1,523,283840,1905032,26720556,0
55,0,1,1,1,82,24234,8,11,1,63,3873877,2857536,25159564,0
27,0,0,1,1,99,17752,22,27,1,411,2315045,2952153,42662630,0
74,0,0,1,1,38,5477,10,20,1,39,2255017,2555901,11448904,0
38,0,1,1,1,7,11663,28,7,1,789,2274882,2829194,3942769,0
24,0,0,1,1,60,3566,14,12,0,629,3771899,872456,12013019,0
20,0,1,1,1,16,14129,24,4,1,902,4964037,405370,20607586,0
9,1,0,1,1,30,9487,16,0,1,139,4233976,1047159,16674703,0
42,1,0,1,1,28,8158,17,17,1,814,3320155,1307525,27422735,0
14,1,1,1,1,64,12765,20,1,1,415,659603,607079,11983222,1
82,0,0,1,1,62,24590,25,8,0,952,2441463,2959363,18110734,0
47,0,0,1,1,67,14646,13,12,1,587,4937062,1081040,18209125,0
85,0,0,1,1,12,17604,6,25,0,819,3204380,2845965,18000519,0
20,1,0,1,1,80,11751,23,12,1,621,664121,1827735,34619604,0
59,0,1,1,1,77,13811,22,22,0,648,1453154,397498,6212880,1
95,0,0,0,0,30,10735,15,14,0,83,3885525,810959,27636201,0
49,0,0,0,0,62,9150,8,19,1,480,1760493,1410023,30468993,0
22,0,0,1,1,42,22788,30,8,1,218,1979896,2069548,32484828,0
12,1,1,1,1,53,12964,26,28,1,750,1017379,2829073,34763830,1
68,1,0,1,1,47,7553,2,14,1,997,2788619,1034261,40998845,0
3,1,0,1,1,63,15566,26,24,1,171,2178501,266700,15572379,1
91,0,0,1,1,87,20558,20,6,1,885,3517950,2312545,49213583,0
77,1,0,1,1,25,14905,15,10,1,546,4073962,2784760,32388259,0
71,0,0,1,1,17,8193,27,24,1,559,4526688,1996024,5558945,0
8,1,0,0,1,7,5378,21,24,0,272,2428053,2935589,430481,1
34,0,0,1,1,93,241,29,22,0,737,2744560,711267,38112600,0
100,0,0,0,1,36,3544,25,4,0,163,535098,277911,30099596,0
20,0,0,1,1,25,1656,6,8,0,778,3602485,1950087,31180688,0
57,0,1,1,0,18,10578,27,13,1,228,3636550,1347498,7836378,0
17,1,0,1,1,99,14200,6,29,0,343,1243223,1238627,33928202,1
96,1,0,0,1,12,17186,19,18,0,823,962919,2473018,16502821,1
71,0,0,1,1,11,21649,0,14,0,125,276508,2860859,32936275,0
80,0,1,1,0,87,2800,7,15,1,304,4466908,157777,10136100,0
42,0,0,1,1,63,21256,25,19,0,260,2142941,1645549,10534435,0
94,1,0,0,1,6,23016,0,14,0,787,3076752,400522,14578516,0
97,0,0,1,1,73,8288,11,21,0,60,3100483,2775169,2964266,0
5,0,1,1,1,48,2037,29,22,1,467,4966913,1007883,32689520,1
85,0,0,0,0,70,24074,16,14,1,810,772849,2891780,9476769,1
77,0,0,1,1,22,15992,24,25,1,490,3716391,2214377,5264677,0
66,1,0,1,1,83,2456,28,23,0,782,3822078,1912398,26688891,1
11,0,0,1,1,20,6899,25,30,1,33,1022705,694751,22368312,0
99,0,0,0,1,16,22095,30,3,0,432,1600207,2338603,45588385,0
11,1,0,1,1,64,17817,9,24,1,566,31156,632371,46199332,1
65,0,0,1,1,90,14807,27,29,1,692,1474273,338964,5052075,0
1,0,0,0,1,96,22901,18,18,1,421,1896206,113631,35776785,1
14,0,1,1,1,58,16474,8,18,1,878,1431093,330872,40691934,0
22,0,1,0,1,44,10963,9,27,1,978,1256097,541650,27787674,0
28,0,0,1,1,47,10342,10,4,0,136,2773293,2908606,4298218,0
80,1,0,1,1,26,11123,9,1,0,842,2357881,725382,31817786,0
95,1,0,1,1,8,24657,29,0,1,159,4236665,362207,12479590,0
6,1,0,0,1,80,17474,27,8,1,35,4513430,1789427,4398791,1
93,1,0,1,1,25,13844,29,30,1,439,3235123,296578,36077390,0
27,0,0,1,0,95,18948,16,7,0,729,515504,2903881,35331973,1
13,0,0,1,1,27,21942,6,11,0,153,4151141,1276296,41753917,0
43,0,0,0,1,46,729,4,2,0,872,877405,449244,40287946,0
29,1,0,1,1,95,9828,27,26,1,367,4510478,904429,45305571,0
80,0,0,1,1,45,6774,27,20,1,366,3460904,407930,49695985,0
31,0,0,0,0,20,3364,19,7,1,515,4466384,857718,46957097,0
69,0,0,0,0,40,10454,26,17,1,783,2453159,1471956,26020092,1
87,0,0,1,1,21,14817,11,22,1,864,2809511,1731162,990286,0
5,0,0,0,1,58,21973,4,8,0,21,3071648,1641357,1356903,1
26,1,0,1,1,86,16658,29,3,0,570,946638,1013738,20997828,1
81,0,0,1,0,95,24854,0,30,1,993,685800,1002305,8413548,0
87,1,0,1,1,11,9142,9,28,1,679,4834538,59401,2368282,0
100,0,0,1,1,45,16657,6,15,0,923,1048706,902540,28682541,0
23,0,0,0,1,66,20091,26,17,1,782,1044492,2676513,33350750,1
33,1,0,0,1,88,23361,11,24,0,292,3537869,1289102,48579496,1
39,1,0,1,0,61,11265,1,9,1,46,2492307,2375209,42081743,0
46,0,0,0,1,37,15835,29,16,1,233,2616905,2223123,42038659,0
78,0,0,1,1,30,20196,27,21,1,650,4441409,1116901,14057151,0
74,0,0,1,1,92,9834,8,7,1,664,1540610,2592959,23914946,0
85,0,0,0,1,28,4112,4,1,0,394,4244956,1946682,9311873,0
23,0,0,0,0,35,11862,4,9,1,95,3083532,924592,35263791,0
64,1,0,1,1,31,15497,30,29,1,871,17330,2300879,27428507,0
17,0,0,1,1,53,16792,13,11,1,495,1970436,2023088,41248773,0
43,0,0,1,1,77,8385,18,6,0,570,2421871,556030,49509246,0
75,0,0,1,1,70,23645,25,6,1,668,3562340,1518834,14610489,0
56,1,0,1,1,74,6593,17,12,1,836,1955107,411960,7016614,0
27,1,1,1,1,35,2862,7,18,1,754,945476,2006253,38252391,0
70,0,0,1,1,29,20041,30,9,1,432,1179048,894939,43304418,0
22,0,0,0,1,20,15602,28,19,1,531,86836,1233747,33200286,0
84,1,0,1,1,10,22103,24,30,0,232,16029,1430956,24612461,1
33,0,0,1,1,91,14822,2,23,0,400,1495552,2395227,21809086,0
10,0,0,0,1,73,18802,27,5,1,224,345292,1575128,9782657,1
85,1,0,1,1,21,24696,13,26,0,70,977518,2253264,31269361,0
34,1,1,0,1,13,21855,10,12,1,435,1999613,525094,14540086,0
92,0,0,1,0,94,4413,28,28,0,330,1529160,162167,35120271,1
41,0,0,1,0,66,20566,7,17,1,443,4169558,159110,21769657,0
27,0,0,1,1,17,6899,21,15,0,749,1853430,1977254,21698947,0
81,0,0,1,0,11,616,11,21,1,784,157546,1759602,47183782,0
77,0,0,1,1,22,9271,10,6,0,770,1036446,2368757,21772837,0
81,0,0,1,1,49,17743,8,7,0,712,822884,1843782,21017547,0
91,0,0,1,1,28,7636,25,7,1,617,1043686,2956703,44848426,0
23,0,1,1,1,59,6368,3,15,1,679,3104462,549997,43211587,0
7,0,0,1,0,36,11088,18,7,1,837,4679959,1785998,684500,0
52,0,0,0,1,11,8642,6,14,0,222,3999299,1930155,44105911,0
71,0,0,0,1,24,21277,16,7,1,8,2507577,1218445,14136725,0
3,0,0,0,1,23,8781,30,5,1,93,2259380,1345496,19934903,0
90,0,0,1,1,66,1333,15,0,0,515,2183136,226175,20502662,0
99,0,0,1,1,18,17703,18,15,0,845,3743069,2410140,20054819,0
4,1,0,1,1,36,23970,22,12,1,948,4846973,1306932,22890529,0
96,0,1,0,1,13,12936,11,3,1,795,3331488,1409264,30372593,0
48,1,0,1,1,53,15755,6,17,0,435,1302813,1353290,6908945,0
97,0,0,1,1,94,11741,24,28,1,460,4487248,1588342,21334855,0
29,0,0,1,1,88,18935,13,25,1,445,2973590,1186954,8031677,0
71,0,0,1,1,97,9970,25,6,1,819,1021206,1875924,21976781,0
62,0,0,1,1,20,8727,30,0,1,808,2445615,918706,44688092,0
46,1,0,0,1,99,9839,24,4,1,755,4372300,1622382,14460106,1
25,1,0,0,1,28,18592,10,25,1,774,2227895,1717444,41889435,0
56,1,0,1,1,34,23229,10,7,0,615,4230413,352755,19237019,0
36,0,0,1,0,12,13188,6,3,1,49,4557404,2368484,19342598,0
97,0,0,1,1,94,23516,10,6,1,143,1589930,417076,34040187,0
6,0,0,1,1,83,1211,29,15,1,686,3520765,188701,38954150,0
39,0,0,0,1,14,14288,2,4,1,943,3964875,189203,47423265,0
91,0,0,1,0,40,17962,14,16,1,379,3660669,2934681,8448167,0
38,1,0,0,1,28,19421,2,10,1,584,1948581,149238,5138750,0
61,1,0,1,1,12,16402,29,26,1,104,4725855,2126042,15465194,0
91,0,0,1,1,5,5480,20,17,1,123,4636245,557733,12929335,0
77,0,0,1,1,78,6929,8,4,0,820,3238058,178786,26246588,0
52,0,0,0,1,91,16596,16,28,1,984,2872937,1899635,20486530,0
3,0,0,1,1,78,10512,16,22,1,672,1065124,267274,42539213,1
81,0,0,0,0,37,19450,24,22,1,31,582478,568824,39822921,0
